Nome: ITABIRA
Codigo Estacao: 83590
Latitude: -19.62
Longitude: -43.22
Altitude: 845
Situacao: Desativada
Data Inicial: 1990-03-25
Data Final: 1992-11-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);
1992-09-12;0;
1992-09-13;2.1;
1992-09-14;2.2;
1992-09-15;.3;
1992-09-16;3.5;
1992-09-17;0;
1992-09-18;1.4;
1992-09-19;3.9;
1992-09-20;0;
1992-09-21;.1;
1992-09-22;.3;
1992-09-23;6.6;
1992-09-24;3.8;
1992-09-25;6;
1992-09-26;0;
1992-09-27;0;
1992-09-28;1.4;
1992-09-29;0;
1992-09-30;.3;
1992-10-01;.1;
1992-10-02;0;
1992-10-03;1.1;
1992-10-04;3.8;
1992-10-05;0;
1992-10-06;1.4;
1992-10-07;5.3;
1992-10-08;6.4;
1992-10-09;2.7;
1992-10-10;0;
1992-10-11;4.5;
1992-10-12;2.6;
1992-10-13;5.3;
1992-10-14;.1;
1992-10-15;5;
1992-10-16;4.5;
1992-10-17;10.7;
1992-10-18;10.9;
1992-10-19;7.9;
1992-10-20;8.8;
1992-10-21;5.3;
1992-10-22;.5;
1992-10-23;1.1;
1992-10-24;.4;
1992-10-25;1.8;
1992-10-26;4;
1992-10-27;6.6;
1992-10-28;.6;
1992-10-29;1.9;
1992-10-30;2.3;
1992-10-31;2.7;
1992-11-01;null;
1992-11-02;null;
1992-11-03;null;
1992-11-04;null;
1992-11-05;null;
1992-11-06;null;
1992-11-07;null;
1992-11-08;null;
1992-11-09;null;
1992-11-10;null;
1992-11-11;null;
1992-11-12;null;
1992-11-13;null;
1992-11-14;null;
1992-11-15;null;
1992-11-16;null;
1992-11-17;null;
1992-11-18;null;
1992-11-19;null;
1992-11-20;null;
1992-11-21;null;
1992-11-22;null;
1992-11-23;null;
1992-11-24;null;
1992-11-25;null;
1992-11-26;null;
1992-11-27;null;
1992-11-28;null;
1992-11-29;null;
1992-11-30;null;

